id,cat,name,type,brand,desc,notes,conc,img,sample_price,30ml_price,50ml_price,100ml_price,250ml_price
249,masculine,Maison Francis Kurkdjian Apom Eau De Parfum,Exact Match,Elysean Perfumes,"Elegant warm floral with orange blossom, amber, and precious woods.","Orange Blossom, Amber, Woods, Floral, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,193,262,401,719
250,masculine,Michael Kors Michael For Men,Inspiration,Elysean Perfumes,"Fresh and sophisticated with citrus, sage, and warm sandalwood.","Citrus, Sage, Sandalwood, Musk, Woody",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,178,234,339,566
251,masculine,Molton Brown Coastal Cypress & Sea Fennel,Exact Match,Elysean Perfumes,Fresh coastal fragrance with crisp cypress and sea fennel.,"Cypress, Sea Fennel, Marine, Woody, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,175,228,325,533
252,masculine,Molton Brown Heavenly Ginger Lily,Exact Match,Elysean Perfumes,"Exotic floral with spicy ginger, lily, and warm tropical woods.","Ginger, Lily, Woods, Floral, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,174,227,324,529
253,masculine,Mont Blanc Explorer,Inspiration,Elysean Perfumes,"Fresh woody aromatic with bergamot, vetiver, and warm leather.","Bergamot, Vetiver, Leather, Fresh, Woody",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,177,232,335,556
254,masculine,Mont Blanc Legend,Inspiration,Elysean Perfumes,"Clean aromatic with lavender, oakmoss, and warm woody musk.","Lavender, Oakmoss, Musk, Woods, Aromatic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,180,237,346,582
255,masculine,Montale Arabians White Oud,Inspiration,Elysean Perfumes,"Creamy white oud with rose, sandalwood, and soft amber musk.","Oud, Rose, Sandalwood, Amber, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,193,263,402,723
256,masculine,Montale White Oud,Inspiration,Elysean Perfumes,"Soft luminous oud with white florals, vanilla, and sandalwood.","Oud, White Florals, Vanilla, Sandalwood, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,189,254,384,676
257,masculine,Paco Rabanne 1 Million,Exact Match,Elysean Perfumes,"Bold spicy oriental with blood mandarin, cinnamon, and leather.","Blood Mandarin, Cinnamon, Leather, Spicy, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,211,296,476,905
258,masculine,Paco Rabanne 1 Million,Inspiration,Elysean Perfumes,"Bold spicy oriental with blood mandarin, cinnamon, and leather.","Blood Mandarin, Cinnamon, Leather, Spicy, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,174,227,323,526
259,masculine,Paco Rabanne Black Xs Men,Exact Match,Elysean Perfumes,"Dark gothic blend with heliotrope, cacao, and warm leather.","Heliotrope, Cacao, Leather, Dark, Gothic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,191,259,394,701
260,masculine,Paco Rabanne Black Xs Men,Inspiration,Elysean Perfumes,"Dark gothic blend with heliotrope, cacao, and warm leather.","Heliotrope, Cacao, Leather, Dark, Gothic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,174,227,323,527
261,masculine,Paco Rabanne Invictus,Exact Match,Elysean Perfumes,"Fresh marine woody with grapefruit, bay laurel, and guaiac wood.","Grapefruit, Bay Laurel, Guaiac Wood, Marine, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,178,234,338,563
262,masculine,Paco Rabanne Invictus Intense,Inspiration,Elysean Perfumes,"Warm spiced woody with cardamom, amber, and dark sandalwood.","Cardamom, Amber, Sandalwood, Spiced, Woody",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,183,243,359,616
263,masculine,Paco Rabanne One Million Elixir,Exact Match,Elysean Perfumes,"Intense warm oriental with cinnamon, myrrh, and dark leather.","Cinnamon, Myrrh, Leather, Oriental, Intense",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,193,263,401,721
264,masculine,Paco Rabanne Phantom,Exact Match,Elysean Perfumes,"Fresh citrus aromatic with lavender, lemon, and warm woody base.","Lavender, Lemon, Woods, Citrus, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,185,247,367,636
265,masculine,Penhaligons Halfeti,Exact Match,Elysean Perfumes,Rich and opulent oriental rose fragrance with oud and dark woods.,"Rose, Oud, Spice, Leather, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,189,255,385,680
266,masculine,Polo Ultra Blue,Inspiration,Elysean Perfumes,"Fresh aquatic with citrus, water notes, and light cedarwood.","Citrus, Water, Cedar, Aquatic, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,178,235,341,570
267,masculine,Roberto Cavali Just Cavalli For Men,Inspiration,Elysean Perfumes,"Fresh aromatic with citrus, spices, and warm woody musk.","Citrus, Spice, Musk, Woods, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,182,242,356,607
268,masculine,Ted Lapedus Lapidus Pour Homme,Inspiration,Elysean Perfumes,"Classic fougere with lavender, leather, and warm woody base.","Lavender, Leather, Woods, Fougere, Classic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,180,239,349,591
269,masculine,Thierry Muglier A Men,Inspiration,Elysean Perfumes,"Iconic gourmand with patchouli, coffee, caramel, and dark woods.","Patchouli, Coffee, Caramel, Woods, Gourmand",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,181,240,352,598
270,masculine,Tom Ford Costa Azurre,Exact Match,Elysean Perfumes,"Fresh Mediterranean with citrus, sea spray, and light woody musk.","Citrus, Marine, Woods, Musk, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,203,281,442,820
271,masculine,Tom Ford Leather Ombre,Exact Match,Elysean Perfumes,"Rich and sensual leather fragrance with jasmine, patchouli, and warm amber.","Leather, Jasmine, Patchouli, Amber, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,222,316,520,"1,014"
272,masculine,Tom Ford Noir,Inspiration,Elysean Perfumes,"Sophisticated oriental with violet, amber, and warm woody spices.","Violet, Amber, Spice, Woods, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,184,246,364,629
273,masculine,Tom Ford Oud Wood Type,Exact Match,Elysean Perfumes,"Warm smoky oud with cardamom, sandalwood, and dark amber.","Oud, Cardamom, Sandalwood, Amber, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,200,276,430,792
274,masculine,Tom Ford Tuscan Leather,Exact Match,Elysean Perfumes,"Rich leathery scent with raspberry, saffron, and warm dark leather.","Raspberry, Saffron, Leather, Rich, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,199,274,427,785
275,masculine,Tommy Hilfiger Tommy Boy,Inspiration,Elysean Perfumes,"Fresh green aromatic with mint, lavender, and warm cedarwood.","Mint, Lavender, Cedar, Fresh, Green",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,178,234,338,563
276,masculine,Tsar Gold,Inspiration,Elysean Perfumes,"Classic floral aromatic with lavender, carnation, and warm amber.","Lavender, Carnation, Amber, Floral, Aromatic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,259,387,675,"1,397"
277,masculine,Van Cleef & Arpels Tsar,Inspiration,Elysean Perfumes,"Elegant aromatic with lavender, caraway, and warm sandalwood.","Lavender, Caraway, Sandalwood, Aromatic, Elegant",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,191,258,391,696
278,masculine,Versace Dylan Blue Men,Inspiration,Elysean Perfumes,"Fresh aquatic aromatic with fig leaves, violet, and saffron.","Fig Leaf, Violet, Saffron, Aquatic, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,177,232,334,554
279,masculine,Versace Eros Flame Homme,Inspiration,Elysean Perfumes,"Warm oriental with lemon, rosemary, pepper, and cedarwood.","Lemon, Rosemary, Pepper, Cedar, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,183,243,358,614
280,masculine,Versace Eros For Men,Exact Match,Elysean Perfumes,"Fresh aromatic with mint, green apple, tonka, and vanilla woods.","Mint, Green Apple, Tonka Bean, Vanilla, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,183,243,359,616
281,masculine,Versace Pour Homme Oud Noir Type,Exact Match,Elysean Perfumes,"Dark oud woody with spices, amber, and warm resinous base.","Oud, Spice, Amber, Resin, Dark",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,191,258,391,696
282,masculine,Versace Pour Homme (Sc),Exact Match,Elysean Perfumes,"Fresh Mediterranean blend with citrus, hyacinth, and cedarwood.","Citrus, Hyacinth, Cedar, Fresh, Mediterranean",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,176,231,333,552
283,masculine,Versace Versace Pour Homme,Inspiration,Elysean Perfumes,"Fresh Mediterranean blend with citrus, hyacinth, and cedarwood.","Citrus, Hyacinth, Cedarwood, Fresh, Woody",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,174,227,323,527
284,masculine,Viktor And Rolf Spicebomb Infrared Type,Exact Match,Elysean Perfumes,"Intense spicy woody with chilli, pepper, vetiver, and warm musk.","Chilli, Pepper, Vetiver, Musk, Spicy",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,188,253,381,669
285,masculine,Ysl Body Kouros Black,Inspiration,Elysean Perfumes,"Bold oriental with honey, incense, and warm woody spices.","Honey, Incense, Spice, Woods, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,185,247,367,636
286,masculine,Ysl Kouros Original,Exact Match,Elysean Perfumes,"Classic aromatic fougere with lavender, leather, and oakmoss.","Lavender, Leather, Oakmoss, Fougere, Classic",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,203,281,442,820
287,masculine,Zadig And Voltaire This Is Love Him,Exact Match,Elysean Perfumes,"Fresh woody with citrus, apple, cedar, and warm vanilla musk.","Citrus, Apple, Cedar, Vanilla, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Masc.png,50,219,310,507,982
288,unisex,Andromeda Tiziana Terenzi,Exact Match,Elysean Perfumes,Celestial floral-woody fragrance with bright citrus and creamy sandalwood.,"Citrus, Floral, Sandalwood, Woody, Creamy",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,206,288,457,858
289,unisex,Aqua Di Parma Colonia,Exact Match,Elysean Perfumes,Classic Italian citrus cologne with fresh neroli and warm woody base.,"Citrus, Neroli, Woods, Fresh, Classic",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,185,248,370,643
290,unisex,Asad Lattafa,Exact Match,Elysean Perfumes,"Rich oriental woody with oud, spices, and warm amber resin.","Oud, Spice, Amber, Resin, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,208,291,463,873
291,unisex,Baccarat Rouge,Inspiration,Elysean Perfumes,"Iconic luminous blend of jasmine, saffron, amberwood, and fir resin.","Jasmine, Saffron, Amberwood, Fir Resin, Luminous",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,274,415,737,"1,552"
292,unisex,B&B Works Noir Cologne,Exact Match,Elysean Perfumes,"Dark and mysterious blend with smoky woods, amber, and black musk.","Smoky, Woods, Amber, Musk, Dark",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,173,225,320,518
293,unisex,B&B Works Teakwood Cologne,Exact Match,Elysean Perfumes,"Bold masculine blend with mahogany teakwood, lavender, and oak.","Teakwood, Lavender, Oak, Mahogany, Bold",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,181,241,353,602
294,unisex,B&B Works Whiskey Reserve Cologne,Exact Match,Elysean Perfumes,"Bold and smooth with whiskey, smoked oak, and warm spices.","Whiskey, Smoked Oak, Spice, Bold, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,181,239,350,593
295,unisex,Brown Orchid Rose Edition,Exact Match,Elysean Perfumes,"Rich floral with dark rose, oud, and warm amber resin.","Dark Rose, Oud, Amber, Resin, Floral",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,182,242,356,609
296,unisex,Calvin Klein Ck One,Inspiration,Elysean Perfumes,"Fresh clean unisex scent with citrus, green tea, and light woods.","Citrus, Green Tea, Woods, Fresh, Clean",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,196,267,412,747
297,unisex,Chloe Atelier Des Fleurs Cedrus,Exact Match,Elysean Perfumes,"Sophisticated woody-floral with cedarwood, rose, and soft powdery notes.","Cedarwood, Rose, Jasmine, Powder, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,205,285,452,845
298,unisex,Christian Dior Oud Ispahan,Inspiration,Elysean Perfumes,"Opulent rose oud with labdanum, patchouli, and warm sandalwood.","Rose, Oud, Labdanum, Patchouli, Sandalwood",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,188,253,381,669
299,unisex,Diptyque Do Son,Exact Match,Elysean Perfumes,"Soft sheer floral with tuberose, rose, and light powdery musk.","Tuberose, Rose, Musk, Floral, Powdery",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,197,270,419,763
300,unisex,Diptyque Eau Duelle,Exact Match,Elysean Perfumes,"Elegant blend of black tea, incense, and soft spices with a woody base.","Black Tea, Incense, Spice, Woods, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,198,272,422,772
301,unisex,Fugazzi Vanilla Haze,Exact Match,Elysean Perfumes,"Dreamy warm vanilla with soft musk, light woods, and creamy sweetness.","Vanilla, Musk, Woods, Creamy, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,191,259,394,701
302,unisex,Gucci Intense Oud,Inspiration,Elysean Perfumes,"Bold dark oud with incense, patchouli, and warm resinous spices.","Oud, Incense, Patchouli, Resin, Dark",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,180,238,348,589
303,unisex,Gucci Oud,Inspiration,Elysean Perfumes,"Smooth oriental oud with rose, leather, and warm amber woods.","Oud, Rose, Leather, Amber, Woods",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,177,233,335,558
304,unisex,Jasoor Lattafa,Exact Match,Elysean Perfumes,"Rich oriental blend with oud, spices, rose, and dark amber.","Oud, Spice, Rose, Amber, Oriental",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,180,237,346,582
305,unisex,Jo Malone Oud And Bergamot,Exact Match,Elysean Perfumes,Fresh citrus meets rich oud with bergamot and warm cedar.,"Oud, Bergamot, Cedar, Citrus, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,202,278,437,808
306,unisex,Jo Malone Pomegranate Noir Cologne,Exact Match,Elysean Perfumes,"Fruity-woody with pomegranate, pink pepper, and dark woods.","Pomegranate, Pink Pepper, Woods, Fruity, Dark",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,211,295,474,900
307,unisex,Jo Malone Velvet Rose And Oud Cologne,Exact Match,Elysean Perfumes,"Opulent rose with rich oud, velvet woods, and smoky incense.","Rose, Oud, Woods, Incense, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,206,286,453,849
308,unisex,Juliette Has A Gun Ode To Dullness,Exact Match,Elysean Perfumes,"Soft, powdery and comforting scent with iris, vanilla, and creamy woods.","Iris, Vanilla, Powdery, Woods, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,183,244,361,622
309,unisex,Le Labo Palo Santo Type,Inspiration,Elysean Perfumes,"Warm, woody and spiritual with palo santo, incense, and creamy woods.","Palo Santo, Incense, Woods, Creamy, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,166,212,291,447
310,unisex,Le Labo Santal,Inspiration,Elysean Perfumes,"Iconic unisex woody scent with sandalwood, cedar, and leather.","Sandalwood, Cedar, Leather, Woody, Iconic",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,189,255,386,682
311,unisex,Loccitane Osmathus,Exact Match,Elysean Perfumes,Delicate and refined floral fragrance centered around osmanthus.,"Osmanthus, Apricot, Leather, Floral, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,173,225,318,515
312,unisex,Maison Francis Kurkdjian Paris Oud Satin Mood Exact,Exact Match,Elysean Perfumes,"Velvety oud with rose, vanilla, and soft woody incense.","Oud, Rose, Vanilla, Incense, Woody",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,202,279,439,813
313,unisex,Maison Crivelli Hibiscus Mahajad,Exact Match,Elysean Perfumes,"Vibrant tropical floral with hibiscus, citrus, and light woods.","Hibiscus, Citrus, Woods, Floral, Tropical",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,196,268,413,749
314,unisex,Maison Francis Kurkdijan Baccarat Rouge,Inspiration,Elysean Perfumes,"Luminous blend of jasmine, saffron, amberwood, and fir resin.","Jasmine, Saffron, Amberwood, Fir Resin, Luminous",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,208,290,462,870
315,unisex,Maison Francis Kurkdjian Apom Eau De Parfum,Exact Match,Elysean Perfumes,"Elegant warm floral with orange blossom, amber, and precious woods.","Orange Blossom, Amber, Woods, Floral, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,193,262,401,719
316,unisex,Molton Brown Coastal Cypress & Sea Fennel,Exact Match,Elysean Perfumes,"Fresh coastal blend with cypress, sea fennel, and clean driftwood.","Cypress, Sea Fennel, Driftwood, Coastal, Fresh",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,175,228,325,533
317,unisex,Molton Brown Fiery Pink Pepper,Exact Match,Elysean Perfumes,"Bold spicy floral with pink pepper, jasmine, and warm woods.","Pink Pepper, Jasmine, Woods, Spicy, Bold",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,169,218,302,476
318,unisex,Molton Brown Heavenly Ginger Lily,Exact Match,Elysean Perfumes,"Exotic floral with spicy ginger, lily, and warm tropical woods.","Ginger, Lily, Woods, Floral, Exotic",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,174,227,324,529
319,unisex,Molton Brown Orange And Bergamot,Exact Match,Elysean Perfumes,"Bright and refreshing citrus with orange, bergamot, and soft woody base.","Orange, Bergamot, Woody, Citrus, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,165,210,285,433
320,unisex,Montale Arabians White Oud,Inspiration,Elysean Perfumes,"Creamy white oud with rose, sandalwood, and soft amber musk.","Oud, Rose, Sandalwood, Amber, Creamy",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,193,263,402,723
321,unisex,Montale Black Aoud,Exact Match,Elysean Perfumes,"Intense dark oud with rose, patchouli, and smoky resinous woods.","Oud, Rose, Patchouli, Smoky, Dark",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,185,248,369,641
322,unisex,Montale White Oud,Inspiration,Elysean Perfumes,"Soft luminous oud with white florals, vanilla, and sandalwood.","Oud, White Florals, Vanilla, Sandalwood, Luminous",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,189,254,384,676
323,unisex,Penhaligons Halfeti,Exact Match,Elysean Perfumes,Rich and opulent oriental rose fragrance with oud and dark woods.,"Rose, Oud, Spice, Leather, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,189,255,385,680
324,unisex,Ruark Concentrate Fragrance,Exact Match,Elysean Perfumes,"Concentrated woody blend with spices, musk, and warm amber base.","Woods, Spice, Musk, Amber, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,188,254,382,673
325,unisex,Tom Ford Black Orchid Type,Exact Match,Elysean Perfumes,"Dark, sensual and mysterious with black orchid, spices, and rich chocolate notes.","Black Orchid, Spice, Chocolate, Vanilla, Patchouli",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,177,233,336,559
326,unisex,Tom Ford Leather Ombre,Exact Match,Elysean Perfumes,"Rich and sensual leather fragrance with jasmine, patchouli, and warm amber.","Leather, Jasmine, Patchouli, Amber, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,222,316,520,"1,014"
327,unisex,Tom Ford Noir,Inspiration,Elysean Perfumes,"Sophisticated oriental with violet, amber, and warm woody spices.","Violet, Amber, Spice, Woods, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,184,246,364,629
328,unisex,Tom Ford Oud Wood Type,Exact Match,Elysean Perfumes,"Warm smoky oud with cardamom, sandalwood, and dark amber.","Oud, Cardamom, Sandalwood, Amber, Smoky",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,200,276,430,792
329,unisex,Tom Ford Tobacco Vanille Unisex,Inspiration,Elysean Perfumes,"Rich warm blend of tobacco, vanilla, spices, and dark woods.","Tobacco, Vanilla, Spice, Woods, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,181,240,353,600
330,unisex,Tom Ford Tuscan Leather,Exact Match,Elysean Perfumes,"Rich leathery scent with raspberry, saffron, and warm dark leather.","Raspberry, Saffron, Leather, Rich, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,199,274,427,785
331,unisex,Versace Atelier Versace Vanille Rouge,Exact Match,Elysean Perfumes,"Luxurious warm blend with vanilla, red fruits, and dark woody amber.","Vanilla, Red Fruits, Amber, Woods, Warm",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,226,324,536,"1,055"
332,unisex,Versace Pour Homme Oud Noir Type,Exact Match,Elysean Perfumes,"Dark oud woody with spices, amber, and warm resinous base.","Oud, Spice, Amber, Resin, Woods",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,191,258,391,696
333,unisex,Vetuza Milanos Tutti Fruit,Inspiration,Elysean Perfumes,Playful and juicy tropical fruit blend with sweet and fresh notes.,"Tropical Fruit, Berry, Citrus, Sweet, Musk",Eau de Parfum — 20%,images/ProductCoverImage-Unisex.png,50,165,210,286,435